manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,review,rating,rating_category,B,S,S*,C,V,L,Sa,Cluster
Askinosie,U.S.A.,2009,Philippines,Davao,77.0,2.0,"strawberries, mild tart, roasty",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Askinosie,U.S.A.,2011,Tanzania,"Tenende, Uwate",72.0,2.0,"creamy, woody, cocoa",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Askinosie,U.S.A.,2011,Honduras,Cortes,70.0,2.0,"grapes, woody, roasty",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Askinosie,U.S.A.,2016,Tanzania,Mababa,68.0,3.0,"creamy, rich, blueberry",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Atypic,Australia,2019,Solomon Islands,Solomon Islands,70.0,4.0,"off aroma,vegetal,honey,sandy",3.0,Recommended,1,1,1,1,0,1,0,1
Auro,Philippines,2018,Philippines,Davao,77.0,4.0,"sandy, vanilla",2.75,Disappointing,1,1,1,0,1,1,0,1
Auro,Philippines,2018,Philippines,"Paquibao E., 2016",70.0,3.0,"waxy, dried fruit",3.0,Recommended,1,1,1,1,0,0,0,2
Auro,Philippines,2018,Philippines,South Cotabato,70.0,3.0,"sandy, roasty, nutty",3.0,Recommended,1,1,1,1,0,0,0,2
Auro,Philippines,2018,Philippines,"Saloy E., 2016",70.0,3.0,"long, bright fruit, sweet, sour",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Avanaa,Canada,2021,Colombia,Tumaco,70.0,2.0,"chemical, spice, earthy",2.5,Disappointing,1,1,1,0,0,0,0,0
Avanaa,Canada,2021,Dominican Republic,Zorzal,70.0,2.0,"intense, sour tart plum, rubber",3.0,Recommended,1,1,1,0,0,0,0,0
Bahen & Co.,Australia,2012,Brazil,Bahia,70.0,2.0,"chalky, intense, chemical",2.5,Disappointing,1,1,1,0,0,0,0,0
Bahen & Co.,Australia,2012,Blend,Houseblend,70.0,2.0,"chalky, fragrant, then off",2.5,Disappointing,1,1,1,0,0,0,0,0
Bahen & Co.,Australia,2012,Madagascar,Sambirano,70.0,2.0,"unrefined, flat, grassy",3.0,Recommended,1,1,1,0,0,0,0,0
Bahen & Co.,Australia,2015,Blend,Houseblend,80.0,2.0,"coarse, smokey, metallic",3.25,Recommended,1,1,1,0,0,0,0,0
Bahen & Co.,Australia,2015,Papua New Guinea,Papua New Guinea,70.0,2.0,"smoke, ham, papaya",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Baiani,Brazil,2018,Brazil,"Bahia, Vale Potumujo",70.0,2.0,"bland, sugary, large grits",3.0,Recommended,1,1,1,0,0,0,0,0
Bakau,Peru,2015,Peru,"Bambamarca, 2015",70.0,3.0,"molasses, caramel, pungent",2.75,Disappointing,1,1,1,1,0,0,0,2
Bakau,Peru,2015,Peru,"Huallabamba, 2015",70.0,3.0,"black pepper, cardamom",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bankston,U.S.A.,2019,Belize,Belize,72.0,3.0,"gritty, fatty, sour, off",2.5,Disappointing,1,1,1,1,0,0,0,2
Bankston,U.S.A.,2019,Uganda,Uganda,82.0,3.0,"bitter, fatty, mild fruit",2.75,Disappointing,1,1,1,1,0,0,0,2
Bankston,U.S.A.,2019,Tanzania,Kokoa Kamili,72.0,3.0,"base cocoa, mild fruit, roasty",3.25,Recommended,1,1,1,1,0,0,0,2
Bar Au Chocolat,U.S.A.,2012,Dominican Republic,Duarte Province,70.0,2.0,"complex,black pepper,coffee",3.25,Recommended,1,1,1,0,0,0,0,0
Bar Au Chocolat,U.S.A.,2012,Mexico,Chiapas,70.0,2.0,"molasses,toffee,coffee grounds",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Bar Au Chocolat,U.S.A.,2012,Madagascar,Sambirano,70.0,2.0,"raspberry, mild sour",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Bar Au Chocolat,U.S.A.,2014,Peru,Maranon Canyon,70.0,2.0,"creamy, rounded, orange",4.0,Outstanding,1,1,1,0,0,0,0,0
Bar Au Chocolat,U.S.A.,2015,Brazil,Bahia,70.0,2.0,"intense, smokey, dried fruit",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Bar Au Chocolat,U.S.A.,2017,Costa Rica,"Turrialba, Cartago P.",72.0,2.0,"slightly dry, cocoa, berry",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Bar Au Chocolat,U.S.A.,2017,Trinidad,Montserrat Hills,80.0,2.0,"intense, tangy, alcohol",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Baravelli's,Wales,2012,Costa Rica,single estate,80.0,4.0,"gritty, floral, vanilla",2.75,Disappointing,1,1,1,1,1,0,0,2
Batch,U.S.A.,2016,Ecuador,Ecuador,65.0,3.0,"sandy, floral, sweet",3.25,Recommended,1,1,1,1,0,0,0,2
Batch,U.S.A.,2016,Dominican Republic,"Dominican Republic, Batch 3",65.0,3.0,"creamy, sweet, fudgey",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Batch,U.S.A.,2016,Brazil,Brazil,70.0,3.0,"strawberry, candy flavor",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Bean,U.K.,2019,Peru,Peru,70.0,4.0,"strong vanilla, off notes",2.25,Disappointing,1,1,1,1,1,0,0,1
Beau Cacao,U.K.,2017,Malaysia,"Asajaya E, NW Borneo, b. #132/4500",73.0,3.0,"caramel, spice, earthy",3.0,Recommended,1,1,1,1,0,0,0,2
Beau Cacao,U.K.,2017,Malaysia,"Serian E., NW Borneo, b. #134/3800",72.0,3.0,"smokey, woody, tobacco",3.25,Recommended,1,1,1,1,0,0,0,2
Beehive,U.S.A.,2016,Brazil,"Brazil, Batch 20316",80.0,3.0,"intense, bitter, dry",2.75,Disappointing,1,1,1,1,0,0,0,2
Beehive,U.S.A.,2016,Dominican Republic,"Dominican Republic, Batch 31616",70.0,3.0,"sandy, sweet, molasses",2.75,Disappointing,1,1,1,1,0,0,0,2
Beehive,U.S.A.,2016,Ecuador,"Ecuador, Batch 31516",70.0,3.0,"intense, floral, black pepper",2.75,Disappointing,1,1,1,1,0,0,0,2
Beehive,U.S.A.,2016,Ecuador,Ecuador,90.0,3.0,"intense floral, bitter, earthy",2.75,Disappointing,1,1,1,1,0,0,0,0
Belcolade,Belgium,2010,Costa Rica,Costa Rica,64.0,4.0,"pastey, nutty",2.75,Disappointing,1,1,1,1,0,1,0,1
Belcolade,Belgium,2010,Papua New Guinea,Papua New Guinea,64.0,4.0,"intense, smokey",2.75,Disappointing,1,1,1,1,0,1,0,1
Belcolade,Belgium,2010,Peru,Peru,64.0,4.0,"sticky, moss, nuts",2.75,Disappointing,1,1,1,1,0,1,0,1
Belcolade,Belgium,2010,Ecuador,Ecuador,71.0,4.0,"dry, cinamon, nutmeg",3.5,Highly Recommended,1,1,1,1,0,1,0,1
Bellflower,U.S.A.,2016,Bolivia,"Alto Beni, Palos Blanco",70.0,3.0,"oily, complex, pungent",3.25,Recommended,1,1,1,1,0,0,0,2
Bellflower,U.S.A.,2016,Tanzania,"Kokao Kamili, Kilombero Valley",70.0,3.0,"sticky, delicate, melon",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bellflower,U.S.A.,2016,Dominican Republic,"Oko Caribe, Duarte P.",70.0,2.0,"caramel, mild dried fruit",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Belvie,Vietnam,2018,Vietnam,Lam Dong,75.0,3.0,"high acidity, nutty, roasty",3.25,Recommended,1,1,1,1,0,0,0,2
Belvie,Vietnam,2021,Vietnam,"Ben Tre, batch 70301",70.0,3.0,dominate cocoa notes,3.75,Highly Recommended,1,1,1,1,0,0,0,2
Belyzium,Germany,2016,Belize,"Belize south, low fermentation",83.0,3.0,"unbalanced, tangy, pungent",2.75,Disappointing,1,1,1,1,0,0,0,2
Belyzium,Germany,2016,Belize,Belize south,78.0,3.0,"sweet, nibby, green",3.0,Recommended,1,1,1,1,0,0,0,2
Belyzium,Germany,2016,Belize,Belize south,83.0,3.0,"balanced, complex, berry",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Benns,Singapore,2018,Vietnam,Vung Tau,72.0,4.0,"gummy, roasty, fatty",3.0,Recommended,1,1,1,1,0,1,0,1
Benns,Singapore,2018,India,"Anamalai, 2018 harvest",72.0,4.0,"gummy, fatty, sour",3.0,Recommended,1,1,1,1,0,1,0,1
Benns,Singapore,2018,Malaysia,"Sungai Ruan, Koh Farm",72.0,4.0,"off aroma, smokey, off note",3.0,Recommended,1,1,1,1,0,1,0,1
Benoit Nihant,Belgium,2011,Madagascar,"Somia Plantation, Sambirano, 70hr C",72.0,3.0,"intense,red berry,strawberry",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Benoit Nihant,Belgium,2011,Indonesia,"Bali, Sukrama Bros. Farm, Melaya, 62hr C",72.0,3.0,"smokey, raspberries, cocoa",4.0,Outstanding,1,1,1,1,0,0,0,2
Benoit Nihant,Belgium,2013,Cuba,Baracoa,74.0,3.0,"tobacco, dairy, sour",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Benoit Nihant,Belgium,2013,Venezuela,Cuyagua Village,74.0,3.0,"nutty, roasty, dairy",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Benoit Nihant,Belgium,2013,Venezuela,Chuao,74.0,3.0,"mocha, intense, sweet",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Benoit Nihant,Belgium,2013,Ecuador,Rio Peripa H.,73.0,3.0,cinamon and nutmeg,4.0,Outstanding,1,1,1,1,0,0,0,2
Bernachon,France,2012,Blend,Nature,55.0,5.0,"sweet, vanilla, cocoa",2.75,Disappointing,1,1,1,1,1,1,0,1
Beschle (Felchlin),Switzerland,2010,Venezuela,"Carenero S., Barlovento, Grand Cru",70.0,3.0,"creamy, macadamia, pepper",3.25,Recommended,1,1,1,1,0,0,0,2
Beschle (Felchlin),Switzerland,2010,Venezuela,"Porcelana, Premier Cru, Quizas No. 1",74.0,3.0,"nutty, light toffee, mild musty",3.25,Recommended,1,1,1,1,0,0,0,2
Beschle (Felchlin),Switzerland,2010,Indonesia,"Java, Grand Cru",64.0,3.0,"ham-like, smokey, banana",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Beschle (Felchlin),Switzerland,2010,Venezuela,"Ocumare, Premier Cru, Quizas No. 2",72.0,3.0,"dark cocoa, spicy pepper",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Beschle (Felchlin),Switzerland,2011,Madagascar,Madagascar,64.0,3.0,"chunky, nutty, banana",3.0,Recommended,1,1,1,1,0,0,0,2
Beschle (Felchlin),Switzerland,2011,Venezuela,Maracaibo,88.0,3.0,"bitter then nutty rustic, earthy",3.0,Recommended,1,1,1,1,0,0,0,0
Beschle (Felchlin),Switzerland,2011,Venezuela,"Indigena Amazonia, Grand Cru, Quizas",72.0,3.0,"creamy, banana, rich",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Beschle (Felchlin),Switzerland,2011,Ecuador,Ecuador,72.0,3.0,"creamy, nutty, cocoa",4.0,Outstanding,1,1,1,1,0,0,0,2
Bisou,U.S.A.,2015,Nicaragua,"Nicaragua, American style",76.0,2.0,"bitter, molasses, flour",2.5,Disappointing,1,1,1,0,0,0,0,0
Bisou,U.S.A.,2015,Costa Rica,"San Andres, American style",76.0,2.0,"molasses, metallic, earthy",2.5,Disappointing,1,1,1,0,0,0,0,0
Bisou,U.S.A.,2015,Costa Rica,"San Andres, silk",78.0,4.0,"sour, tart, molasses",2.5,Disappointing,1,1,1,1,1,0,0,2
Bisou,U.S.A.,2015,Belize,Belize,86.0,4.0,"mild bitter, diluted, vanilla",3.25,Recommended,1,1,1,1,1,0,0,2
Bitacora,Venezuela,2018,Venezuela,Merida,70.0,4.0,"gritty, spicy, earthy",3.0,Recommended,1,1,1,1,0,1,0,1
Bitacora,Venezuela,2018,Venezuela,Carabobo,70.0,4.0,"fatty, bland, nutty",3.0,Recommended,1,1,1,1,0,1,0,1
Bitacora,Venezuela,2018,Venezuela,Aragua,70.0,4.0,"smooth texture, earthy, nutty",3.5,Highly Recommended,1,1,1,1,0,1,0,1
Bittersweet Origins,U.S.A.,2008,Madagascar,Sambirano,71.0,2.0,"rich cocoa, red berry, sour",3.0,Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2008,Ghana,Ankasa,70.0,2.0,"nutmeg, sour",3.0,Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2008,Panama,Bocas del Toro,75.0,2.0,"intense, rum, tea",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2008,Dominican Republic,Puerto Plata,68.0,2.0,"nutty, astringent",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2009,Dominican Republic,Puerto Plata,75.0,2.0,"chalky, strong, harsh smoke",3.0,Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2009,Madagascar,Sambirano,75.0,2.0,"rustic, red berry, woody",3.25,Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2009,Dominican Republic,Puerto Plata,65.0,2.0,"intense marshmallow, cocoa",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2009,Madagascar,Sambirano,65.0,2.0,chocolate covered cherries,3.5,Highly Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2010,Indonesia,"Bali, Singaraja",65.0,2.0,"pastey, off spicey, nutty",2.75,Disappointing,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2010,Madagascar,"Sambirano, 2009",70.0,2.0,"red berry, strong wine, sour",3.0,Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2010,Venezuela,"Ocumare, prototype",78.0,2.0,"nutty, mild bitter",3.0,Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2010,Indonesia,"Bali, Singaraja",75.0,2.0,"dry, cardamom, medicinal",3.25,Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2010,Blend,"2009 Hapa Nibby, Dominican Rep., Bali",70.0,2.0,"robust, cocoa, fruity",3.75,Highly Recommended,1,1,1,0,0,0,0,0
Bittersweet Origins,U.S.A.,2012,Ghana,Ghana,72.0,3.0,"roasted nuts, rich, roasty",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bixby,U.S.A.,2018,Haiti,Haiti,70.0,2.0,"floral, molasses, chemical",3.0,Recommended,1,1,1,0,0,0,0,0
Bixby,U.S.A.,2018,Guatemala,Guatemala,70.0,2.0,"molasses, earthy, spicy",3.0,Recommended,1,1,1,0,0,0,0,0
Bixby,U.S.A.,2018,Dominican Republic,Dominican Republic,70.0,2.0,"sweet, sour milk",3.25,Recommended,1,1,1,0,0,0,0,0
Bixby,U.S.A.,2019,Belize,Belize,70.0,2.0,"off, rubbery, burnt molasses",2.75,Disappointing,1,1,1,0,0,0,0,0
Black Mountain,U.S.A.,2008,Dominican Republic,La Red,70.0,3.0,"unrefined, fruity",2.75,Disappointing,1,1,1,1,0,0,0,2
Black Mountain,U.S.A.,2008,Venezuela,Carenero Superior,70.0,3.0,"sweet grass, muted spice",2.75,Disappointing,1,1,1,1,0,0,0,2
Black Mountain,U.S.A.,2008,Nicaragua,Matiguas,70.0,3.0,"rich, leather, woodsy",3.0,Recommended,1,1,1,1,0,0,0,2
Black Mountain,U.S.A.,2021,Dominican Republic,"""Cocoa Nibs"", Hispaniola w/ nibs",70.0,4.0,"bright fruit, crisp nibs, cocoa",3.75,Highly Recommended,1,1,1,1,0,1,0,1
Black River (A. Morin),U.K.,2014,Jamaica,Blue Mountain Region,70.0,4.0,"fatty, nutty",2.75,Disappointing,1,1,1,1,0,1,0,1
Black Sheep,U.S.A.,2021,Colombia,"Sierra Nevada, batch 92",72.0,3.0,"burnt caramel, cocoa, floral",3.25,Recommended,1,1,1,1,0,0,0,2
Black Sheep,U.S.A.,2021,Belize,"Maya Mountain, batch 98",72.0,3.0,honey with subtle tobacco,3.25,Recommended,1,1,1,1,0,0,0,2
Blanxart,Spain,2009,Blend,Organic Dark,72.0,4.0,"oily, flat, woody, sour",2.75,Disappointing,1,1,1,1,1,0,0,1
Blanxart,Spain,2013,Congo,"Congo, Grand Cru",82.0,4.0,"complex, fruity, mild bitter",3.5,Highly Recommended,1,1,1,1,1,0,0,2
Blue Bandana,U.S.A.,2012,Guatemala,Guatemala,70.0,3.0,"chewy, complex,black pepper",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Blue Bandana,U.S.A.,2012,Madagascar,Madagascar,70.0,3.0,"gritty, tart red berry,powerful",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Blue Bandana,U.S.A.,2016,Guatemala,Lachua,75.0,2.0,"roasty, coffee, earthy",2.75,Disappointing,1,1,1,0,0,0,0,0
Blue Bandana,U.S.A.,2016,Dominican Republic,Zorzal Reserva,75.0,2.0,"astringent, sour, coffee",3.0,Recommended,1,1,1,0,0,0,0,0
Blue Bandana,U.S.A.,2016,Madagascar,"Akesson's E., Sambirano V.",82.0,2.0,"sandy, tart, sour, sweet",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Blue Bandana,U.S.A.,2016,Tanzania,Kokoa Kamili,75.0,2.0,"bready, melon",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Boho,U.S.A.,2017,Belize,Maya Mtn,70.0,3.0,pungent off flavor,2.75,Disappointing,1,1,1,1,0,0,0,2
Bonaterra,Malaysia,2019,Malaysia,"Keningau, Borneo Island",68.0,2.0,"sweet, dirty, off notes",2.5,Disappointing,1,1,1,0,0,0,0,0
Bonaterra,Malaysia,2019,Malaysia,"Kota Marudu, Borneo Island",72.0,2.0,"sweet, fruit, chemical off note",2.75,Disappointing,1,1,1,0,0,0,0,0
Bonaterra,Malaysia,2019,Malaysia,"Tawau, Borneo Island",74.0,2.0,"grassy, savory, sour",3.25,Recommended,1,1,1,0,0,0,0,0
Bonnat,France,2006,Blend,One Hundred,100.0,3.0,"acidic, bitter, dry",1.5,Unpleasant,1,1,1,1,0,0,0,0
Bonnat,France,2006,Sri Lanka,Ceylan,75.0,3.0,"vegetal, dominant tobacco",3.0,Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2006,Blend,"Carribean, Trinite",75.0,3.0,"spice, woodsy, long lasting",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2006,Venezuela,"Ocumare, Puerto Cabello",75.0,3.0,"sandy, creamy, berry",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2006,Madagascar,Madagascar,75.0,3.0,"mellow, tart, coffee",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2006,Venezuela,"Maracaibo, El Rosario",75.0,3.0,"creamy, fatty, floral",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2006,Venezuela,Chuao,75.0,3.0,"creamy, coconut, tang",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2007,Ecuador,Equateur,75.0,3.0,"dry, floral, bitter",2.5,Disappointing,1,1,1,1,0,0,0,2
Bonnat,France,2008,Venezuela,"Porcelana, Venezuela",75.0,3.0,"creamy, strawberry, nutty",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2009,Peru,"Porcelana, Apotequil",75.0,3.0,"flat, bread, earthy",2.75,Disappointing,1,1,1,1,0,0,0,2
Bonnat,France,2009,Ivory Coast,Ivory Coast,75.0,3.0,"oily, intense cocoa, sl. Burnt",3.0,Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2009,Mexico,"Porcelana, Tabasco, Marfil de Blanco",75.0,3.0,"mild bitter, nut, possible mold",3.0,Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2009,Mexico,"Xoconusco, cacao Real",75.0,3.0,"fatty, roasty, earthy",3.0,Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2011,Jamaica,Jamaique,75.0,3.0,"oily, creamy, woody",3.25,Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2011,Cuba,Cuba,75.0,3.0,"fatty, raisin, grape",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2011,Peru,"Cusco, Cacao Cusco",75.0,3.0,"roasty, woody, mint",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2011,Peru,Piura Blanco,75.0,3.0,"creamy, cocoa, smokey",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2011,Brazil,Juliana,75.0,3.0,"oily,fatty, rich, nutty",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2011,Brazil,Libanio,75.0,3.0,"chunky, very grassy, mild mint",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2011,Haiti,Haiti,75.0,3.0,"grassy, black pepper",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2011,Madagascar,"Madagascar, 100% criollo",75.0,3.0,"fatty, spicy, gentle roast",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2013,Gabon,Gabon,75.0,3.0,"fatty, roasty, black pepper",3.25,Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2013,Brazil,Maragnam,75.0,3.0,"oily, roasted nuts, rich cocoa",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2014,Dominican Republic,"Los Colorados, Santo Domingo, Equateur",75.0,3.0,"roasty, tobacco, earthy",3.25,Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2014,Blend,"Surfin, Venez,Africa,Brasil,Peru,Mex",65.0,3.0,"complex, brownie,mint, spice",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2014,Brazil,Kaori,75.0,3.0,"creamy, homey, nutty",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2016,Mexico,Selva Maya,75.0,3.0,"heavy roast, fatty, gateway",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bonnat,France,2018,Peru,Madre de Dios,75.0,3.0,"oily, subtle, mild coffee",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2018,Blend,"El Rosario, Xoconuzco, Cusco, Sambirano",75.0,3.0,"creamy, rich, complex",4.0,Outstanding,1,1,1,1,0,0,0,2
Bonnat,France,2021,Nicaragua,"El Castillero, Indio Maiz",75.0,3.0,"bold, woody, nut, roasty, creamy",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Bouga Cacao (Tulicorp),Ecuador,2009,Ecuador,"El Oro, Hacienda de Oro",100.0,3.0,"cardboard, very bitter, floral",1.5,Unpleasant,1,1,1,1,0,0,0,0
Bouga Cacao (Tulicorp),Ecuador,2009,Ecuador,"El Oro, Hacienda de Oro",77.0,2.0,"sticky, lavendar, molasses",3.25,Recommended,1,1,1,0,0,0,0,0
Bowler Man,U.S.A.,2014,Belize,Maya Mountain,70.0,3.0,"sandy, vanilla, candy-like",2.75,Disappointing,1,1,1,1,0,0,0,2
Bowler Man,U.S.A.,2014,Dominican Republic,Conacado,70.0,3.0,"gritty, sweet, mild coffee",2.75,Disappointing,1,1,1,1,0,0,0,2
Brasstown,U.S.A.,2018,Ecuador,Esmeraldas,75.0,3.0,"balanced, floral, honey",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Brasstown,U.S.A.,2018,Peru,Ucayali,70.0,3.0,"sweet, rich mocha, acidic",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Brasstown,U.S.A.,2018,Bolivia,"Wild Bolivia, Sucre",70.0,3.0,"nuts, fruit",4.0,Outstanding,1,1,1,1,0,0,0,2
Brasstown,U.S.A.,2021,Tanzania,Kokoa Kamili,62.0,3.0,"very sweet, melon, caramel",3.0,Recommended,1,1,1,1,0,0,0,2
Brasstown aka It's Chocolate,U.S.A.,2013,Dominican Republic,Cooproagro,72.0,5.0,"oily, vanilla, caramel, dairy",3.0,Recommended,1,1,1,1,1,1,0,1
Brasstown aka It's Chocolate,U.S.A.,2013,Ecuador,"Camino Verde, Guayas",70.0,5.0,"intense, alocohol, floral",3.25,Recommended,1,1,1,1,1,1,0,1
Brasstown aka It's Chocolate,U.S.A.,2013,Ghana,"Ghana, batch 021813",75.0,5.0,"fatty, brownie, nutty",3.5,Highly Recommended,1,1,1,1,1,1,0,1
Brasstown aka It's Chocolate,U.S.A.,2013,Venezuela,"Chuao, Mantuano blend, batch 23613",85.0,5.0,"intense, cooked banana",3.5,Highly Recommended,1,1,1,1,1,1,0,1
Brasstown aka It's Chocolate,U.S.A.,2014,Belize,Maya Mountain,70.0,3.0,"intense, cocoa, complex",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Brasstown aka It's Chocolate,U.S.A.,2014,Venezuela,Chuao,70.0,3.0,"intense, raisins, roasty",4.0,Outstanding,1,1,1,1,0,0,0,2
Brasstown aka It's Chocolate,U.S.A.,2015,Dominican Republic,"Conacado, batch 001515",68.0,3.0,"complex, brownie, lime, rich",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Brasstown aka It's Chocolate,U.S.A.,2016,Venezuela,"Guasare, Zulia Prov.",70.0,3.0,"nutty, slight hammy, rich",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Brasstown aka It's Chocolate,U.S.A.,2016,Nicaragua,"O'payo, Waslala",70.0,3.0,"simple, rich cocoa",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Brasstown aka It's Chocolate,U.S.A.,2017,Dominican Republic,Elvesia P.,70.0,3.0,"earthy, cherries",3.25,Recommended,1,1,1,1,0,0,0,2
Brasstown aka It's Chocolate,U.S.A.,2017,Ecuador,Manabi,75.0,3.0,"sandy, floral, honey",3.75,Highly Recommended,1,1,1,1,0,0,0,2
Brazen,U.S.A.,2015,Madagascar,Ambolikapiky P.,80.0,3.0,"bitter, tart, acidic",2.75,Disappointing,1,1,1,1,0,0,0,2
Brazen,U.S.A.,2015,Dominican Republic,Elvesia P.,60.0,3.0,"roasty, sweet, brownie",3.0,Recommended,1,1,1,1,0,0,0,2
Brazen,U.S.A.,2015,Dominican Republic,Elvesia P.,80.0,3.0,"bitter, dark berry, fatty",3.25,Recommended,1,1,1,1,0,0,0,2
Brazen,U.S.A.,2015,Belize,Maya Mountain,80.0,3.0,"mild smoke, raisins, coffee",3.25,Recommended,1,1,1,1,0,0,0,2
Brazen,U.S.A.,2015,Madagascar,Ambolikapkly P.,60.0,3.0,"citrus, sweet, cocoa",3.25,Recommended,1,1,1,1,0,0,0,2
Brazen,U.S.A.,2015,Guatemala,"Alta Verapaz, 2014, batch 69",70.0,2.0,"tart, tea, leather, sour",3.5,Highly Recommended,1,1,1,0,0,0,0,0
Breeze Mill,U.S.A.,2013,Jamaica,Jamaica,70.0,4.0,"chalky, sandy, tart, bland",3.0,Recommended,1,1,1,1,1,0,0,1
Bright,Australia,2014,Trinidad,Gran Couva,68.0,3.0,"fatty, sweet, metallic",2.75,Disappointing,1,1,1,1,0,0,0,2
Bright,Australia,2014,Madagascar,Somia Plantation,72.0,3.0,"sweet, mild molasses, bland",3.0,Recommended,1,1,1,1,0,0,0,2
Bright,Australia,2014,Dominican Republic,Marabel Farms,70.0,3.0,"spicy, black pepper, banana",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Bright,Australia,2014,Ecuador,"Camino Verde, Balao, Guayas",72.0,3.0,"floral, banana",3.5,Highly Recommended,1,1,1,1,0,0,0,2
Britarev,Russia,2015,Ecuador,Ecuador,70.0,2.0,"powdery, floral, molasses",3.25,Recommended,1,1,1,0,0,0,0,0
Bronx Grrl Chocolate,U.S.A.,2013,Dominican Republic,Dominican Republic,68.0,3.0,"gritty, sweet, brownie",2.75,Disappointing,1,1,1,1,0,0,0,2
